name,type,start_time,duration
"Bitbang SPI","enable",4.74944375,0.000000083
"Bitbang SPI","disable",4.749446917,0.000000083
"Bitbang SPI","enable",4.74944975,0.000000083
"Bitbang SPI","disable",4.7494565,0.000000083
"Bitbang SPI","enable",4.749459333,0.000000083
"Bitbang SPI","disable",4.7494625,0.000000083
"Bitbang SPI","enable",4.749465417,0.000000083
"Bitbang SPI","disable",4.749468583,0.000000083
"Bitbang SPI","enable",4.749471417,0.000000083
"Bitbang SPI","disable",4.749474667,0.000000083
"Bitbang SPI","enable",4.7494775,0.000000083
"Bitbang SPI","disable",4.749480667,0.000000083
"Bitbang SPI","enable",4.749483583,0.000000083
"Bitbang SPI","disable",4.74948675,0.000000083
"Bitbang SPI","enable",4.749489583,0.000000083
"Bitbang SPI","disable",4.74949275,0.000000083
"Bitbang SPI","enable",4.749495583,0.000000083
"Bitbang SPI","disable",4.74949875,0.000000083
"Bitbang SPI","enable",4.749501667,0.000000083
"Bitbang SPI","disable",4.749505333,0.000000083
"Bitbang SPI","enable",4.749508167,0.000000083
"Bitbang SPI","disable",4.749511333,0.000000083
"Bitbang SPI","enable",4.74951425,0.000000083
"Bitbang SPI","disable",4.749517417,0.000000083
"Bitbang SPI","enable",4.74952025,0.000000083
"Bitbang SPI","disable",4.749523417,0.000000083
"Bitbang SPI","enable",4.749526333,0.000000083
"Bitbang SPI","disable",4.7495295,0.000000083
"Bitbang SPI","enable",4.749532333,0.000000083
"Bitbang SPI","disable",4.7495355,0.000000083
"Bitbang SPI","enable",4.749538333,0.000000083
"Bitbang SPI","disable",4.7495415,0.000000083
"Bitbang SPI","enable",4.749544417,0.000000083
"Bitbang SPI","disable",4.749547583,0.000000083
"Bitbang SPI","enable",4.749550417,0.000000083
"Bitbang SPI","disable",4.749554083,0.000000083
"Bitbang SPI","enable",4.749556917,0.000000083
"Bitbang SPI","disable",4.749560167,0.000000083
"Bitbang SPI","enable",4.749563,0.000000083
"Bitbang SPI","disable",4.749566167,0.000000083
"Bitbang SPI","enable",4.749569083,0.000000083
"Bitbang SPI","disable",4.74957225,0.000000083
"Bitbang SPI","enable",4.749575083,0.000000083
"Bitbang SPI","disable",4.74957825,0.000000083
"Bitbang SPI","enable",4.749581167,0.000000083
"Bitbang SPI","disable",4.749584333,0.000000083
"Bitbang SPI","enable",4.749587167,0.000000083
"Bitbang SPI","disable",4.749590417,0.000000083
"Bitbang SPI","enable",4.74959325,0.000000083
"Bitbang SPI","disable",4.749596417,0.000000083
"Bitbang SPI","enable",4.749599333,0.000000083
"Bitbang SPI","disable",4.749606,0.000000083
"Bitbang SPI","enable",4.749608833,0.000000083
"Bitbang SPI","disable",4.749612083,0.000000083
"Bitbang SPI","enable",4.749614917,0.000000083
"Bitbang SPI","disable",4.749618083,0.000000083
"Bitbang SPI","enable",4.749621,0.000000083
"Bitbang SPI","disable",4.749624167,0.000000083
"Bitbang SPI","enable",4.749627,0.000000083
"Bitbang SPI","disable",4.749630167,0.000000083
"Bitbang SPI","enable",4.749633083,0.000000083
"Bitbang SPI","disable",4.74963625,0.000000083
"Bitbang SPI","enable",4.749639167,0.000000083
"Bitbang SPI","disable",4.749642333,0.000000083
"Bitbang SPI","enable",4.749645167,0.000000083
"Bitbang SPI","disable",4.749648333,0.000000083
"Bitbang SPI","enable",4.749651167,0.000000083
"Bitbang SPI","disable",4.749654833,0.000000083
"Bitbang SPI","enable",4.749657667,0.000000083
"Bitbang SPI","disable",4.749660833,0.000000083
"Bitbang SPI","enable",4.74966375,0.000000083
"Bitbang SPI","disable",4.749666917,0.000000083
"Bitbang SPI","enable",4.74966975,0.000000083
"Bitbang SPI","disable",4.749673,0.000000083
"Bitbang SPI","enable",4.749675833,0.000000083
"Bitbang SPI","disable",4.749679,0.000000083
"Bitbang SPI","enable",4.749681833,0.000000083
"Bitbang SPI","disable",4.749685,0.000000083
"Bitbang SPI","enable",4.749687917,0.000000083
"Bitbang SPI","disable",4.749691083,0.000000083
"Bitbang SPI","enable",4.749693917,0.000000083
"Bitbang SPI","disable",4.749697083,0.000000083
"Bitbang SPI","enable",4.749699917,0.000000083
"Bitbang SPI","disable",4.749703583,0.000000083
"Bitbang SPI","enable",4.7497065,0.000000083
"Bitbang SPI","disable",4.749709667,0.000000083
"Bitbang SPI","enable",4.7497125,0.000000083
"Bitbang SPI","disable",4.749715667,0.000000083
"Bitbang SPI","enable",4.749718583,0.000000083
"Bitbang SPI","disable",4.74972175,0.000000083
"Bitbang SPI","enable",4.749724583,0.000000083
"Bitbang SPI","disable",4.749727833,0.000000083
"Bitbang SPI","enable",4.749730667,0.000000083
"Bitbang SPI","disable",4.749733833,0.000000083
"Bitbang SPI","enable",4.74973675,0.000000083
"Bitbang SPI","disable",4.749739917,0.000000083
"Bitbang SPI","enable",4.74974275,0.000000083
"Bitbang SPI","disable",4.749746,0.000000083
"Bitbang SPI","enable",4.749748833,0.000000083
"Bitbang SPI","disable",4.7497555,0.000000083
"Bitbang SPI","enable",4.749758417,0.000000083
"Bitbang SPI","disable",4.749761583,0.000000083
"Bitbang SPI","enable",4.749764417,0.000000083
"Bitbang SPI","disable",4.749767667,0.000000083
"Bitbang SPI","enable",4.7497705,0.000000083
"Bitbang SPI","disable",4.749773667,0.000000083
"Bitbang SPI","enable",4.749776583,0.000000083
"Bitbang SPI","disable",4.74977975,0.000000083
"Bitbang SPI","enable",4.749782583,0.000000083
"Bitbang SPI","disable",4.74978575,0.000000083
"Bitbang SPI","enable",4.749788667,0.000000083
"Bitbang SPI","disable",4.749791833,0.000000083
"Bitbang SPI","enable",4.749794667,0.000000083
"Bitbang SPI","disable",4.749797833,0.000000083
"Bitbang SPI","enable",4.749800667,0.000000083
"Bitbang SPI","disable",4.749804333,0.000000083
"Bitbang SPI","enable",4.749807167,0.000000083
"Bitbang SPI","disable",4.749810417,0.000000083
"Bitbang SPI","enable",4.74981325,0.000000083
"Bitbang SPI","disable",4.749816417,0.000000083
"Bitbang SPI","enable",4.749819333,0.000000083
"Bitbang SPI","disable",4.7498225,0.000000083
"Bitbang SPI","enable",4.749825333,0.000000083
"Bitbang SPI","disable",4.7498285,0.000000083
"Bitbang SPI","enable",4.749831417,0.000000083
"Bitbang SPI","disable",4.749834583,0.000000083
"Bitbang SPI","enable",4.749837417,0.000000083
"Bitbang SPI","disable",4.749840583,0.000000083
"Bitbang SPI","enable",4.749843417,0.000000083
"Bitbang SPI","disable",4.749846583,0.000000083
"Bitbang SPI","enable",4.7498495,0.000000083
"Bitbang SPI","disable",4.749853083,0.000000083
"Bitbang SPI","enable",4.749856,0.000000083
"Bitbang SPI","disable",4.749859167,0.000000083
"Bitbang SPI","enable",4.749862,0.000000083
"Bitbang SPI","disable",4.74986525,0.000000083
"Bitbang SPI","enable",4.749868083,0.000000083
"Bitbang SPI","disable",4.74987125,0.000000083
"Bitbang SPI","enable",4.749874167,0.000000083
"Bitbang SPI","disable",4.749877333,0.000000083
"Bitbang SPI","enable",4.749880167,0.000000083
"Bitbang SPI","disable",4.749883417,0.000000083
"Bitbang SPI","enable",4.74988625,0.000000083
"Bitbang SPI","disable",4.749889417,0.000000083
"Bitbang SPI","enable",4.749892333,0.000000083
"Bitbang SPI","disable",4.7498955,0.000000083
"Bitbang SPI","enable",4.749898333,0.000000083
"Bitbang SPI","disable",4.749905083,0.000000083
"Bitbang SPI","enable",4.749907917,0.000000083
"Bitbang SPI","disable",4.749911083,0.000000083
"Bitbang SPI","enable",4.749914,0.000000083
"Bitbang SPI","disable",4.749917167,0.000000083
"Bitbang SPI","enable",4.74992,0.000000083
"Bitbang SPI","disable",4.749923167,0.000000083
"Bitbang SPI","enable",4.749926083,0.000000083
"Bitbang SPI","disable",4.74992925,0.000000083
"Bitbang SPI","enable",4.749932083,0.000000083
"Bitbang SPI","disable",4.749935333,0.000000083
"Bitbang SPI","enable",4.749938167,0.000000083
"Bitbang SPI","disable",4.749941333,0.000000083
"Bitbang SPI","enable",4.749944167,0.000000083
"Bitbang SPI","disable",4.749947333,0.000000083
"Bitbang SPI","enable",4.74995025,0.000000083
"Bitbang SPI","disable",4.749953833,0.000000083
"Bitbang SPI","enable",4.74995675,0.000000083
"Bitbang SPI","disable",4.749959917,0.000000083
"Bitbang SPI","enable",4.74996275,0.000000083
"Bitbang SPI","disable",4.749966,0.000000083
"Bitbang SPI","enable",4.749968833,0.000000083
"Bitbang SPI","disable",4.749972,0.000000083
"Bitbang SPI","enable",4.749974917,0.000000083
"Bitbang SPI","disable",4.749978083,0.000000083
"Bitbang SPI","enable",4.749980917,0.000000083
